file_path,timestamp,latitude,longitude
x:\Photos\GooglePhotos\photos\2019\08\20190813_211318.jpg,2019-08-14 00:13:18+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190813_211414.jpg,2019-08-14 00:14:14+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190813_211424.jpg,2019-08-14 00:14:24+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190813_211439.jpg,2019-08-14 00:14:39+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190813_211440.jpg,2019-08-14 00:14:40+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190813_211442.jpg,2019-08-14 00:14:42+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190813_211452.jpg,2019-08-14 00:14:52+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190813_211453.jpg,2019-08-14 00:14:53+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190813_211455.jpg,2019-08-14 00:14:55+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190813_211459.jpg,2019-08-14 00:14:59+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190813_211501(0).jpg,2019-08-14 00:15:01+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190813_211501.jpg,2019-08-14 00:15:01+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190813_211506.jpg,2019-08-14 00:15:06+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190814_082144.jpg,2019-08-14 11:21:44+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190816_152941.jpg,2019-08-16 18:29:41+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190816_153216.jpg,2019-08-16 18:32:16+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190816_154121.jpg,2019-08-16 18:41:21+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190816_154349.jpg,2019-08-16 18:43:49+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190816_155144.jpg,2019-08-16 18:51:43+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190816_155225.jpg,2019-08-16 18:52:24+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190816_161106.jpg,2019-08-16 19:11:06+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190816_161111.jpg,2019-08-16 19:11:11+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190816_164823.jpg,2019-08-16 19:48:23+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\98D24654-D6FB-4CD3-806A-A14E8BD05AEF.jpg,2019-08-17 15:57:10+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\E49D75D8-AD06-43AD-8128-FBF6D9C33C2C.jpg,2019-08-17 15:57:30+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG-20190823-WA0003.jpg,2019-08-23 19:42:19+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1169-EFFECTS-bearbeitet.jpg,2019-08-16 18:51:52+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1165-COLLAGE.jpg,2019-08-16 23:25:17+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1169-EFFECTS.jpg,2019-08-16 18:51:52+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\20190813_211310.jpg,2019-08-14 00:13:10+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\EFFECTS(19).jpg,2019-08-16 18:41:22+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\EFFECTS(20).jpg,2019-08-14 00:14:54+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1180.jpg,2019-08-16 19:20:44+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1257.jpg,2019-08-17 18:10:17+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1321.jpg,2019-08-18 11:17:17+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1322.jpg,2019-08-18 11:17:19+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1346.jpg,2019-08-18 15:23:12+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1348.jpg,2019-08-18 15:23:30+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1349.jpg,2019-08-18 15:23:31+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1350.jpg,2019-08-18 15:23:31+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1351.jpg,2019-08-18 15:23:32+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1352.jpg,2019-08-18 15:23:32+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1353.jpg,2019-08-18 15:23:40+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1354.jpg,2019-08-18 15:23:42+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1380.jpg,2019-08-19 12:18:44+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\Screenshot_20190801-220745_Flightradar24.jpg,2019-08-01 20:07:45+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1162.jpg,2019-08-16 17:40:19+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1164.jpg,2019-08-16 17:40:33+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1165.jpg,2019-08-16 17:41:02+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1166.jpg,2019-08-16 18:38:27+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1167.jpg,2019-08-16 18:41:11+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1168.jpg,2019-08-16 18:41:25+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1169.jpg,2019-08-16 18:51:51+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1170.jpg,2019-08-16 18:52:08+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1188.jpg,2019-08-16 23:24:03+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1190.jpg,2019-08-16 23:24:59+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1191.jpg,2019-08-16 23:25:16+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1194.jpg,2019-08-17 10:34:30+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1195.jpg,2019-08-17 10:59:43+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1196.jpg,2019-08-17 10:59:51+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1197.jpg,2019-08-17 11:11:06+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1198.jpg,2019-08-17 11:11:11+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1199.jpg,2019-08-17 11:12:49+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1201.jpg,2019-08-17 11:43:06+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1204.jpg,2019-08-17 11:43:23+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1208.jpg,2019-08-17 12:10:48+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1217.jpg,2019-08-17 17:02:48+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1218.jpg,2019-08-17 17:02:55+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1219.jpg,2019-08-17 17:03:12+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1220.jpg,2019-08-17 17:03:15+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1221.jpg,2019-08-17 17:03:17+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1222.jpg,2019-08-17 17:03:28+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1223.jpg,2019-08-17 17:03:30+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1224.jpg,2019-08-17 17:03:31+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1225.jpg,2019-08-17 17:03:33+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1226.jpg,2019-08-17 17:03:51+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1227.jpg,2019-08-17 17:04:02+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1228.jpg,2019-08-17 17:04:21+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1229.jpg,2019-08-17 17:13:18+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1230.jpg,2019-08-17 17:13:23+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1232.jpg,2019-08-17 17:14:49+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1233.jpg,2019-08-17 17:15:16+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1234.jpg,2019-08-17 17:16:03+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1235.jpg,2019-08-17 17:17:33+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1236.jpg,2019-08-17 17:17:46+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1237.jpg,2019-08-17 17:25:03+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1238.jpg,2019-08-17 17:25:37+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1239.jpg,2019-08-17 17:25:48+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1240.jpg,2019-08-17 17:39:15+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1241.jpg,2019-08-17 17:39:22+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1242.jpg,2019-08-17 17:39:24+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1243.jpg,2019-08-17 17:39:39+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1244.jpg,2019-08-17 17:40:34+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1245.jpg,2019-08-17 17:40:50+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1246.jpg,2019-08-17 17:57:16+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1247.jpg,2019-08-17 17:57:20+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1262.jpg,2019-08-17 18:34:42+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1263.jpg,2019-08-17 18:34:51+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1300.jpg,2019-08-17 18:42:30+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1306.jpg,2019-08-17 19:00:46+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1310.jpg,2019-08-17 19:01:31+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1311.jpg,2019-08-17 19:01:42+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1312.jpg,2019-08-17 19:01:46+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1343.jpg,2019-08-18 15:09:13+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1344.jpg,2019-08-18 15:15:00+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1345.jpg,2019-08-18 15:18:33+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1376.jpg,2019-08-19 11:49:10+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1382.jpg,2019-08-19 12:45:08+00:00,,
x:\Photos\GooglePhotos\photos\2019\08\IMG_1383.jpg,2019-08-19 12:45:16+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2276.jpg,2019-06-19 19:00:52+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2277.jpg,2019-06-19 19:01:13+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2278.jpg,2019-06-19 19:02:05+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2282.jpg,2019-06-19 19:02:58+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2283.jpg,2019-06-19 19:03:49+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2284.jpg,2019-06-19 19:06:46+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2285.jpg,2019-06-19 19:06:55+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2286.jpg,2019-06-19 19:07:09+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2287.jpg,2019-06-19 19:11:54+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2288.jpg,2019-06-19 19:19:24+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2289.jpg,2019-06-19 19:20:01+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\COLOR_POP(5).jpg,2019-06-21 15:55:14+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\20190601_135018.jpg,2019-06-01 11:50:18+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2290.jpg,2019-06-19 19:33:02+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2291.jpg,2019-06-19 19:33:36+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2292.jpg,2019-06-19 20:38:32+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\20190616_124540.jpg,2019-06-16 10:46:00+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2293.jpg,2019-06-19 20:43:12+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2294.jpg,2019-06-19 20:51:48+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2295.jpg,2019-06-19 20:52:06+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2296.jpg,2019-06-19 20:53:16+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2297.jpg,2019-06-19 21:51:21+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2300.jpg,2019-06-19 21:54:35+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2302.jpg,2019-06-19 21:55:42+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2303.jpg,2019-06-20 17:25:17+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2308.jpg,2019-06-20 17:25:47+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2309.jpg,2019-06-20 17:45:24+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2310.jpg,2019-06-20 17:45:32+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2312.jpg,2019-06-20 17:50:35+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2313.jpg,2019-06-20 17:51:34+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\20190618_122227.jpg,2019-06-18 10:22:35+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\20190618_155121.jpg,2019-06-18 13:51:31+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2314.jpg,2019-06-20 17:53:23+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2315.jpg,2019-06-20 17:53:34+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2316.jpg,2019-06-20 17:55:30+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2317.jpg,2019-06-20 18:00:00+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2318.jpg,2019-06-20 18:00:09+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2321.jpg,2019-06-20 18:13:29+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2322.jpg,2019-06-20 18:16:01+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2324.jpg,2019-06-20 18:20:37+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_0097-EFFECTS-bearbeitet.jpg,2019-06-20 17:37:56+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_0100-EFFECTS-bearbeitet.jpg,2019-06-20 17:40:42+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2325.jpg,2019-06-20 18:23:09+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2326.jpg,2019-06-20 18:23:22+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2327.jpg,2019-06-20 18:23:31+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2328.jpg,2019-06-20 18:24:12+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2341.jpg,2019-06-20 22:18:02+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2342.jpg,2019-06-20 23:32:00+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2343.jpg,2019-06-20 23:32:01+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2346.jpg,2019-06-20 23:35:26+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_0172-PANO.jpg,2019-06-21 11:42:33+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2350.jpg,2019-06-20 23:37:15+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2352.jpg,2019-06-20 23:38:07+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2353.jpg,2019-06-21 09:41:36+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2354.jpg,2019-06-21 20:57:01+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2355.jpg,2019-06-21 20:57:04+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2357.jpg,2019-06-21 21:08:09+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2358.jpg,2019-06-21 21:08:17+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2360.jpg,2019-06-21 21:15:33+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2363.jpg,2019-06-21 22:52:38+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2364.jpg,2019-06-21 22:52:59+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2369.jpg,2019-06-22 11:48:35+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2370.jpg,2019-06-22 11:49:08+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2383.jpg,2019-06-29 22:15:35+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2384.jpg,2019-06-29 22:15:45+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2385.jpg,2019-06-29 22:16:58+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2386.jpg,2019-06-29 22:18:14+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2387.jpg,2019-06-29 22:20:01+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2388.jpg,2019-06-29 22:21:28+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2389.jpg,2019-06-29 22:49:06+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\AECABACD-1D9F-4256-985C-9EF71A9C25D2.jpg,2019-06-17 13:18:35+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\B166E0EC-F6D1-43CE-90AA-2E031CCD050B.jpg,2019-06-19 18:59:47+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\C30A0D1C-B932-4D00-96AB-BDB46966D7D4.jpg,2019-06-16 18:48:25+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\C7D7D0BA-233C-4E59-8EA9-A45A184FC77A.jpg,2019-06-17 20:58:55+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\CB749344-F8A5-4BF2-8877-C2596735E861.jpg,2019-06-19 15:29:25+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_0097-EFFECTS.jpg,2019-06-20 17:37:56+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_0100-EFFECTS.jpg,2019-06-20 17:40:42+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_0197-COLLAGE.jpg,2019-06-21 16:33:33+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\D3886D20-66A6-4556-B02E-4992566C7671.jpg,2019-06-19 18:58:46+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF1801-EFFECTS-bearbeitet.jpg,2019-06-16 10:48:25+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\DA96504B-B4AC-47DD-9A28-8D544A9BABA1.jpg,2019-06-17 13:06:37+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\E35BC6EF-E6BC-4B99-AC78-32A572DA61EB.jpg,2019-06-16 18:46:31+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\E400E200-06A6-4374-B816-AE8AC61AEC38.jpg,2019-06-17 14:28:08+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\ECC90868-9C1E-4725-95D6-681A4745AEC1.jpg,2019-06-18 12:50:34+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\F164CC40-01CB-4237-91C0-14BB81B763AE.jpg,2019-06-17 14:28:16+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\F8F52E9F-43CE-4B8B-94F0-61E60129C14F.jpg,2019-06-19 19:00:02+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG-20190627-WA0007.jpg,2019-06-27 20:20:16+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG-20190627-WA0008.jpg,2019-06-27 20:20:54+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG-20190627-WA0009.jpg,2019-06-27 20:21:07+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_0205.jpg,2019-06-21 13:29:58+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_0206.jpg,2019-06-21 13:29:59+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_0208.jpg,2019-06-21 13:30:04+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_9329.jpg,2019-06-14 15:41:09+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_9331.jpg,2019-06-14 15:43:08+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_9333.jpg,2019-06-14 15:43:12+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_9343.jpg,2019-06-15 13:44:10+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_9483.jpg,2019-06-15 20:21:40+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF1801-EFFECTS.jpg,2019-06-16 10:48:25+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_9846.jpg,2019-06-18 13:52:57+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\IMG_9847.jpg,2019-06-18 13:53:38+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2099-EFFECTS-bearbeitet.jpg,2019-06-18 17:07:32+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2169-EFFECTS-bearbeitet.jpg,2019-06-18 21:01:36+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2248-PANO.jpg,2019-06-19 18:39:19+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2310-EFFECTS-bearbeitet.jpg,2019-06-20 17:45:33+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2099-EFFECTS.jpg,2019-06-18 17:07:32+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2318-EFFECTS-bearbeitet.jpg,2019-06-20 18:00:10+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2169-EFFECTS.jpg,2019-06-18 21:01:36+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2321-EFFECTS-bearbeitet.jpg,2019-06-20 18:13:30+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2310-EFFECTS.jpg,2019-06-20 17:45:33+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2318-EFFECTS.jpg,2019-06-20 18:00:10+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF2321-EFFECTS.jpg,2019-06-20 18:13:30+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\04B38130-32A0-4EC3-B743-785030E4F054.jpg,2019-06-19 15:30:47+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\0A655174-3E06-423C-AA0B-7E10E98022E4.jpg,2019-06-19 15:28:42+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\12EB4AC0-EF8D-48FF-A3F8-0DE116952487.jpg,2019-06-19 15:31:00+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\17F32E62-E5EA-4F03-9AB6-3D67A150F53C.jpg,2019-06-19 15:28:59+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\2A163308-6C53-4E65-92EE-CA9637FA9722.jpg,2019-06-16 18:47:40+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\30F59447-A3EC-4B76-9366-4C0D0D8D87C0.jpg,2019-06-16 18:45:39+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\321823CB-716E-46FF-B343-9BE2265C7214.jpg,2019-06-17 14:24:49+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\3290E448-B035-4D7F-8401-F28E5B5ECCAC.jpg,2019-06-19 15:31:08+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\5BDB51A2-74C3-4992-B007-ADBDE0EFCE94.jpg,2019-06-17 13:06:57+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\65D17785-1D88-4DB2-9076-8E2C27522D95.jpg,2019-06-19 15:29:43+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\6E78251E-94C0-4329-B1A8-765DD5544E1E.jpg,2019-06-17 21:31:55+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\723968C3-BE69-44E3-B84A-0BED9BBD9C97.jpg,2019-06-21 08:22:10+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\7E8FD8EB-6469-412E-9C9F-39AB4346155E.jpg,2019-06-19 15:30:19+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\86150629-DAAD-4CF7-AE9A-2F6FC8066216.jpg,2019-06-17 13:07:04+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\90614045-44C2-4D9B-AF89-77787E0771D5.jpg,2019-06-16 19:45:13+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\9FE59D53-E12F-40C4-B4E4-6E58AF8F88E5.jpg,2019-06-17 13:06:50+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF1669.jpg,2019-06-15 19:10:16+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF1670.jpg,2019-06-15 19:13:08+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF1671.jpg,2019-06-15 19:13:46+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF1672.jpg,2019-06-15 19:14:13+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF1673.jpg,2019-06-15 19:18:56+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF1674.jpg,2019-06-15 19:20:02+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF1678.jpg,2019-06-15 19:20:40+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF1680.jpg,2019-06-15 19:26:29+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF1681.jpg,2019-06-15 19:26:41+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF1682.jpg,2019-06-15 19:28:22+00:00,,
x:\Photos\GooglePhotos\photos\2019\06\_DSF1686.jpg,2019-06-15 19:28:53+00:00,,
